,t,t_p,U,U_p,W,W_p,cohen_d,AUROC,corr,corr_p,mut_info
246__label.3,9.984188097799509,9.332316999524362e-23,6806847.5,3.7700029326542816e-17,-12.728421962596284,4.110632574193088e-37,-0.2114795428166738,0.5814071529971284,-0.055023089080272286,2.7985307462767677e-10,0.03210595931844029
246__label.4,-49.97141709159907,0.0,7306276.5,1.2299322533822911e-300,50.64829991032599,0.0,0.8161961096350309,0.7339536537566608,0.30971919217404814,6.77198711277566e-290,0.07156171569262337
246__label.5,-57.564703119910526,0.0,7849459.0,0.0,63.692618503655794,0.0,0.9946292589101536,0.7803468520275243,0.41249116295270416,0.0,0.1279298015917094
246__label.6,-19.16682306626323,6.030462475240598e-52,572282.0,9.477558433271318e-72,19.79795683102459,3.1001498192693024e-87,1.244251978249718,0.8263842371466292,0.16954596319165488,2.8369781907709725e-85,0.027410960717362487
247__label.0,-54.61676465427194,3.7465734837793645e-263,776429.0,7.053873745270466e-256,76.0555893546664,0.0,1.7375622109439994,0.9018652613852078,0.3488257842529949,0.0,0.06599248563453752
247__label.1,-25.012150916666045,1.7865831057216145e-133,12623866.0,9.091992953164824e-191,33.58676286443251,2.6179464711690083e-247,0.4511299871759018,0.6599590562007397,0.20489046232524913,1.7960288016658494e-124,0.07418404395424938
247__label.2,-52.20635083792352,1.920354364812007e-267,1032912.0,1.6618974220035016e-254,65.2291645065096,0.0,1.5598944136600912,0.8816263382635062,0.33111919847300864,0.0,0.06811205709245116
247__label.3,-26.325824855459985,3.9162369135667855e-122,3160563.5,3.9659262977582875e-125,36.285003084409226,2.7894052460888543e-288,0.6767865106627462,0.7300403415234967,0.17367452863188285,1.904393653503195e-89,0.044755859627738204
247__label.4,65.79480906073488,0.0,21934501.5,0.0,-69.61438675994356,0.0,-0.9552048861924572,0.7987097094866367,-0.35620829181229435,0.0,0.11181372990794003
247__label.5,38.08265271546861,4.515588076192133e-299,23622696.0,3.602634255699351e-186,-33.88149388141565,1.2479659472529376e-251,-0.597717086404194,0.6610391289382886,-0.2625655232439315,5.747915852510329e-206,0.0645663561753691
247__label.6,21.464512780676053,8.799704606395009e-60,2831127.0,2.324377913055446e-86,-20.941436421722994,2.245853767451798e-97,-1.4870406990582603,0.8588917244291705,-0.20139311350487854,3.071759071906905e-120,0.050666950546827794
248__label.0,-24.915550420670584,2.7002942583060403e-108,3025728.0,1.5788372024088844e-23,22.83993689967783,1.8399107822865177e-115,0.47349922024107555,0.6175709222614587,0.10091097581920727,4.504078745920935e-31,0.07021507616328382
248__label.1,-195.2012814240198,0.0,945104.0,0.0,398.78076692213216,0.0,2.905640693010655,0.9745423425638029,0.8031904749305314,0.0,0.4418865674267869
248__label.2,42.128639389254026,1.1787943813093198e-282,5077894.0,2.550007390387925e-13,-15.431404269242543,1.0065602520522318e-53,-0.5871375957210239,0.5819362217592307,-0.13094549315891954,2.582770314211798e-51,0.06128186091999499
248__label.3,-43.19720961293586,2.7787586596640374e-279,3697917.5,7.145587398228007e-81,36.918019856370215,2.375099093350666e-298,0.7785843429907511,0.6841422280000752,0.19882996440513,3.465251905394805e-117,0.08484505152828281
248__label.4,67.69706569125587,0.0,18793029.5,2.08545127870523e-187,-42.216458109690045,0.0,-0.8598918369995389,0.6843180426196963,-0.3245931907012978,7.9436e-320,0.16151519005348924
248__label.5,110.14173769504355,0.0,31895441.0,0.0,-139.68501020362308,0.0,-1.6214254777221004,0.89253718270525,-0.5938858766659943,0.0,0.25415073232374197
248__label.6,25.49235641455197,3.045747622271072e-76,2546981.0,1.2368841764462336e-50,-22.634208739224597,1.9961425420665016e-113,-0.8827460095998589,0.772689075120379,-0.12115391695759017,3.9557925611066027e-44,0.01678823454117717
249__label.0,-14.248978163682846,4.56673130402958e-42,3702107.0,0.0063767062158010075,5.160859766723139,2.458182708022411e-07,0.2871305443626486,0.5320817450546124,0.0613904976887224,1.9084852855412353e-12,0.034243992142153346
249__label.1,162.27463268346148,0.0,35584634.5,0.0,-273.4483685772495,0.0,-2.724311528999577,0.9585203692855835,-0.7842766073391669,0.0,0.3932372583633654
249__label.2,43.75386570558709,1.1109885093587028e-235,6500411.5,4.704656725901655e-106,-43.688047963214686,0.0,-0.9731273503982888,0.7449594080125053,-0.2138509234716905,1.1149842610627997e-135,0.048817965630744364
249__label.3,-29.263407341938443,1.2347560256683335e-157,4831382.5,1.6833137560415921e-19,16.311891686002696,8.123743102416015e-60,0.48253744755754074,0.5873272694349111,0.12475552955175424,1.0488003298792232e-46,0.053572739767879574
249__label.4,-113.56333776600799,0.0,2571202.5,0.0,144.3663482822148,0.0,1.4878762964932915,0.9063737827911742,0.5105690049417383,0.0,0.20674444265682057
249__label.5,-52.80288396985214,0.0,11430643.0,2.0736891698151916e-232,40.20044284879785,0.0,0.7880840108470258,0.6801337877808467,0.33770106332530214,0.0,0.14318073957880406
249__label.6,-16.37781702472946,5.471835510293145e-44,1361714.0,1.855027531625384e-06,9.777427801646317,1.4074182298617565e-22,0.46456587591052667,0.5868907026638708,0.06410115952006257,1.9448820593087056e-13,0.014130264240185042
250__label.0,74.05222199745137,0.0,7599025.0,0.0,-102.20204278460837,0.0,-2.6121009879625046,0.9604591432085499,-0.4882981825657369,0.0,0.11293655512941059
250__label.1,-57.45140465157822,0.0,6604835.0,0.0,74.09513227203465,0.0,1.0452526101405737,0.8220898156683232,0.4363938913458103,0.0,0.2189568082875153
250__label.2,55.07529945096164,1.1640284442770792e-307,7573733.0,9.271143907877323e-237,-77.38022127030295,0.0,-1.2170795296847252,0.8679640746012427,-0.26407567269119886,2.0919437307029864e-208,0.0770561804706058
250__label.3,-36.55307008052824,7.774858453308875e-196,2083956.5,3.3856784608003927e-243,39.16644785117948,0.0,1.0861470875652903,0.8219987717317216,0.27232727135394735,5.11852342962535e-222,0.06410081828178171
250__label.4,5.8636492713113055,4.653662937422225e-09,15769859.0,6.325390165581545e-32,-15.64738532658049,3.461519829280935e-55,-0.07816201157699577,0.5742341352291604,-0.03117856609229723,0.0003523294708202256,0.11412584990649388
250__label.5,24.95295066508734,4.596274010629352e-134,23679982.5,7.468426638524108e-190,-35.44156885870674,3.9119176881732984e-275,-0.3822673159424407,0.6626421897430301,-0.17145163372527683,3.4657515063485908e-87,0.11264373065871292
250__label.6,22.708172743959015,3.472075121972776e-65,2670704.0,5.336157772337199e-65,-33.59491731224214,1.990196024688181e-247,-1.0008696947997484,0.810223477788133,-0.13707903624152795,4.1638856788066165e-56,0.017648161013415153
251__label.0,-11.966129720192432,1.4211261244952321e-30,3451540.5,5.9439072630653124e-08,8.201986317289547,2.364472155064619e-16,0.2999164324908327,0.5637514508269666,0.06411321071439152,1.924823106540027e-13,0.020523525076457938
251__label.1,-55.018161559761694,0.0,10534945.0,0.0,49.63217570838294,0.0,0.8550358690136326,0.7162269751062551,0.3687851035645482,0.0,0.12713075759688297
251__label.2,56.292955816959754,8.3351444e-317,7211782.0,7.788454519093422e-187,-59.89552228760027,0.0,-1.225329318118232,0.8264838078997371,-0.2657396599102525,4.116560338650238e-211,0.05152582155144869
251__label.3,-56.38582026237974,0.0,1790926.5,3.973786656994912e-282,58.70367590200805,0.0,1.1945946664387996,0.8470279409679574,0.2972163072817943,4.7872899539302766e-266,0.0642811394256817
251__label.4,92.41618652999051,0.0,24121792.5,0.0,-116.27684163411722,0.0,-1.6121401717948192,0.8783564048616255,-0.5410747181183904,0.0,0.16764056069574362
251__label.5,-8.911176387513525,6.172354734328953e-19,16258040.5,3.9482223963122036e-16,8.422681260180768,3.679645417869898e-17,0.1630615570327628,0.5450476554258066,0.07403065211844488,1.9897911927383948e-17,0.014755999975719636
251__label.6,25.079387663625823,2.1670432574516956e-73,2613068.0,4.441922297953976e-58,-26.292024492959015,2.3659029697184582e-152,-1.0728161115343111,0.7927381853836595,-0.1467276401953793,4.1893227122809275e-64,0.012872007942861252
252__label.0,-7.077111283229674,3.4136439273603036e-12,2935602.0,5.627529486168899e-28,13.582114504086851,5.1128771209117236e-42,0.22982331271857856,0.6289621653144573,0.04917112165249918,1.7240104902673606e-08,0.00948609800539102
252__label.1,61.40370264235364,0.0,29209357.5,0.0,-67.9010077192641,0.0,-0.9284413983060603,0.7867936408759413,-0.39565663258119205,0.0,0.13898100200158425
252__label.2,-98.51177430370905,0.0,276157.0,0.0,147.47109612893354,0.0,3.1111444328788034,0.968351887378436,0.5733989397408477,0.0,0.1284599770924113
252__label.3,1.022053707398466,0.3069572992408964,5564901.5,0.010711629083297742,2.783194342740496,0.005382655342841774,-0.02774103193181658,0.5246737145463523,-0.0072284684684100235,0.4075131526240932,0.0119520804068034
252__label.4,39.22842635847139,0.0,17297030.5,5.277027818164599e-94,-26.585324661865265,1.0033908515095462e-155,-0.5259460600934645,0.6298436372322613,-0.20542366724635264,3.9994760548190535e-125,0.07160041442866882
252__label.5,-26.14309991263862,8.161671167262519e-145,10372647.5,0.0,45.6087097303279,0.0,0.47189789466503085,0.7097399099499939,0.21004082793883472,7.523863472717035e-131,0.08516350739303702
252__label.6,-34.738950631701854,5.9821964663543245e-102,326399.0,2.5248307173076917e-107,67.24474538263848,0.0,1.7382354243095033,0.9009788681461635,0.23368308326396814,2.3255667045291603e-162,0.03274013157357958
253__label.0,-34.30320612123731,1.1733135705478987e-162,1779923.0,6.1301410274522235e-121,38.52854806328683,0.0,0.8365932422516356,0.7750312284066454,0.17639729926059053,2.9479844246606695e-92,0.03841910797937831
253__label.1,-7.707255243905438,1.3784349264557363e-14,17518756.0,2.2549037812325868e-07,5.775971302637373,7.65104142791898e-09,0.11060889214916676,0.5281085584694138,0.051256809611153864,4.1757913363762684e-09,0.1431512943331208
253__label.2,-19.566207670574368,5.82869637152255e-72,3079010.0,1.9838924928452373e-39,20.365650633261932,3.3734230944752825e-92,0.4703065318919017,0.6471396515644303,0.10521318015802639,1.2028435424700231e-33,0.027880683233095782
253__label.3,-109.69823122906612,0.0,329877.0,0.0,173.23664533261743,0.0,2.2282943322204396,0.9718235427767062,0.502132723962433,0.0,0.17298916703084655
253__label.4,101.46493879172071,0.0,25265611.5,0.0,-143.43606013836296,0.0,-1.8509569558799688,0.9200067401197709,-0.5941669830289367,0.0,0.22611471738269073
253__label.5,-0.032778960848242424,0.9738516014347092,17480759.5,0.050305821091418707,2.0186062293230647,0.04352816305930392,0.0005770490863766868,0.5108320391093499,0.0002627036394667278,0.9759859909478441,0.03629754741135782
253__label.6,-32.9668951845487,7.086431601118542e-101,528158.0,1.3405785700709312e-77,36.77404310408726,4.800608663668697e-296,1.1072603770653475,0.8397703333721653,0.15133229117587638,4.0441123547539365e-68,0.02525128094803275
254__label.0,-25.84384457312751,4.627378538176411e-112,2837187.0,2.7012465227466517e-33,23.778762069306527,5.540190299145041e-125,0.5446210686382574,0.641401075119185,0.11587789272727769,1.7091750430031688e-40,0.04935456795597459
254__label.1,-137.33924589072032,0.0,2519894.0,0.0,205.75921053302977,0.0,2.2781388140812076,0.9321232391064598,0.7264520530979598,0.0,0.3299949153598851
254__label.2,36.19148414154469,7.544808521941901e-187,6168475.0,3.209911977753298e-76,-30.03862596447687,3.0738869127231157e-198,-0.7721364257218022,0.7069188595737268,-0.17113764043157037,7.187207430953647e-87,0.030280966950127608
254__label.3,-58.38585274818908,0.0,2740518.5,1.5887731004642494e-166,56.42654005713924,0.0,1.025848179239259,0.7659185020935227,0.25824446900483417,4.465162305004307e-199,0.06320141372867294
254__label.4,69.60822426313874,0.0,20346646.0,0.0,-56.12181224972985,0.0,-0.983396103663858,0.7408904969044972,-0.36533550368303935,0.0,0.1031326506069088
254__label.5,102.09127327681607,0.0,30005617.5,0.0,-102.39779623980998,0.0,-1.4419265538337043,0.8396538335613966,-0.5487687387665192,0.0,0.20427448380528368
254__label.6,-8.317941297966373,3.0936489011042107e-15,1363757.0,2.194942311157395e-06,11.18592182229172,4.779130051750036e-29,0.2580554790970669,0.5862709085702081,0.03565738447405854,4.3686204431113444e-05,0.021929170696750266
255__label.0,18.687899949300494,1.0552028205464674e-65,5127090.0,2.524830279423935e-36,-22.385335237158394,5.469270943084906e-111,-0.44679095857119205,0.648025301739779,-0.09527217195075252,7.293061614957749e-28,0.0382179430419749
255__label.1,107.52465769234084,0.0,33239813.0,0.0,-142.80030657465264,0.0,-1.7680939321517437,0.8953594235102721,-0.634275361451486,0.0,0.27801696393304587
255__label.2,-50.19939052958858,3.70979782791227e-256,897471.0,1.883842582915831e-275,52.76138180558644,0.0,1.5109024367922312,0.8971481321038843,0.3218122678153679,4.2344068764e-314,0.09375268477576815
255__label.3,55.321580888172896,0.0,9888647.5,2.7551645172075555e-278,-64.43964363907412,0.0,-1.3137486418491358,0.8446392239531105,-0.32387958383300086,2.373155e-318,0.06258869837436132
255__label.4,-41.90863224454022,0.0,10153719.5,1.3142876581746264e-94,28.783674958986282,3.433951830673894e-182,0.5254735858095797,0.6302685815743843,0.20524690582901906,6.583434269408828e-125,0.18388310644793537
255__label.5,-98.08980359929951,0.0,4632048.0,0.0,118.92990188113876,0.0,1.4570001770705265,0.8703803759265943,0.5527589657965135,0.0,0.2575348628723888
255__label.6,11.790776642625499,1.0874284681860094e-26,2043306.0,4.721530271412367e-11,-13.751533695755185,4.986119086133154e-43,-0.35797692850646323,0.6198869262581548,-0.0494352097750969,1.4451531000538301e-08,0.018989066843080216
256__label.0,45.54201064521551,6.244849711589608e-211,7062689.0,2.123747940126372e-244,-60.87641879556807,0.0,-1.8761260906101107,0.8926703393775451,-0.3728993949891639,0.0,0.060537334861910264
256__label.1,-17.959766693997302,3.455907956308498e-71,16870904.0,4.818092784031664e-17,9.084187577342515,1.0447599396730059e-19,0.286118689317565,0.5455593303266435,0.13160878333330966,8.029300394450886e-52,0.04709683069484605
256__label.2,77.39979042258982,0.0,8265207.0,0.0,-113.95188557070982,0.0,-2.4955307063626084,0.9472082980932539,-0.4895297134586284,0.0,0.10401352893613813
256__label.3,6.839331460640222,1.2303107845488443e-11,7253198.5,4.140283148871078e-35,-14.81262416707586,1.2140650149781935e-49,-0.17282699777907556,0.6195322416152326,-0.0449890328040138,2.5008714037127507e-07,0.022562388820267065
256__label.4,-7.201218351772221,6.518343373134589e-13,14677642.5,4.782962782403074e-08,-6.30597882622658,2.8637818734028935e-10,0.11008037067056378,0.5344628222858728,0.04388971794527029,4.866946928364291e-07,0.04953996533704519
256__label.5,-39.69822014229641,0.0,9218875.0,0.0,49.059525857038366,0.0,0.7141352302621009,0.7420261811018113,0.30918292613426596,7.5502900669834615e-289,0.09709778416092996
256__label.6,19.195892401544835,1.4509972569747727e-52,2633579.0,1.700162413011264e-60,-24.941070139831087,2.669148532629097e-137,-0.9289401068051143,0.7989606996543958,-0.12739352771155718,1.214966415262141e-48,0.023766159264525077
257__label.0,34.235513067492356,7.789879079867576e-168,6122606.0,6.401665013336605e-120,-42.70750543632687,0.0,-0.7270130025047332,0.7738509760085704,-0.153879305660359,2.139697916217529e-70,0.037390107939088146
257__label.1,-113.29092296373199,0.0,2517864.5,0.0,164.54181727826892,0.0,1.8507733235731,0.9321779064401782,0.6515105962097003,0.0,0.34222772708017524
257__label.2,92.0219994628217,0.0,8556650.0,0.0,-167.9950287800137,0.0,-3.1125297651234862,0.9806082151214894,-0.5735702786765384,0.0,0.15547196479843572
257__label.3,3.4449161506179387,0.0005859662639806266,6043074.5,0.0944489188894802,-2.4586952498296526,0.01394429292134872,-0.06718033676131026,0.5161694514816947,-0.017502926450157507,0.04488725279361827,0.04217454738113724
257__label.4,43.09092746241924,0.0,20284043.0,0.0,-54.617494631989445,0.0,-0.5988120399657254,0.7386109090167582,-0.23243509867887108,1.3263019137905528e-160,0.12491716671668995
257__label.5,10.924410591944675,1.1951307103860288e-27,20343447.0,5.9463754141798436e-36,-14.131132299551561,2.4418620412130995e-45,-0.16984326707672123,0.5692751786029098,-0.07709164261484859,9.019519982225133e-19,0.08289112557726241
257__label.6,11.009966898838352,9.74005392127709e-24,2114410.0,8.274756268357913e-15,-12.075765313387613,1.4183842649303346e-33,-0.41381757524775176,0.6414580663637776,-0.0571231143757571,5.7250496185162104e-11,0.010517023700987282
258__label.0,8.54676359484184,7.715219599761291e-17,4826359.0,8.434005699684717e-21,-10.205717361936848,1.869346027434495e-24,-0.3222234738075802,0.6100151835211588,-0.06885996056229116,2.79734209066883e-15,0.008658713785560268
258__label.1,-30.385692676279,5.332541538268631e-196,14487589.0,7.236412157497965e-91,23.058464411401097,1.2096959864456015e-117,0.4552461724040766,0.6097571507067817,0.20668040569513624,1.1409384376210848e-126,0.11656939067141447
258__label.2,4.28112336145345,2.0802817686526448e-05,5078117.0,2.507025650769819e-13,-8.02383865776122,1.0249089943409563e-15,-0.1424887244574833,0.5819617779794771,-0.032037883587907504,0.00024068571358400984,0.031976884476693
